Sensors' Acquisition [Hz]: Acc@26.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ
09:59:31.700,,-18,-23,1062
09:59:31.738,,-18,-24,1063
09:59:31.776,,-18,-23,1062
09:59:31.814,,-18,-24,1062
09:59:31.852,,-18,-23,1062
09:59:31.890,,-18,-23,1062
09:59:31.928,,-18,-23,1063
09:59:31.966,,-19,-23,1062
09:59:32.004,,-18,-24,1062
09:59:32.042,,-18,-24,1062
09:59:32.080,,-18,-23,1062
09:59:32.118,,-18,-23,1062
09:59:32.156,,-18,-23,1062
09:59:32.194,,-18,-23,1062
09:59:32.232,,-18,-24,1062
09:59:32.270,,-18,-24,1062
09:59:32.308,,-18,-24,1062
09:59:32.346,,-19,-24,1062
09:59:32.384,,-18,-23,1062
09:59:32.422,,-18,-24,1062
09:59:32.460,,-18,-24,1062
09:59:32.498,,-18,-23,1062
09:59:32.536,,-18,-24,1062
09:59:32.574,,-18,-23,1062
09:59:32.612,,-18,-23,1062
09:59:32.650,,-18,-23,1062
09:59:32.688,,-18,-24,1063
09:59:32.726,,-18,-23,1062
09:59:32.764,,-17,-24,1062
09:59:32.802,,-18,-23,1062
09:59:32.840,,-18,-23,1062
09:59:32.878,,-18,-23,1062
09:59:32.916,,-18,-23,1062
09:59:32.954,,-18,-23,1062
09:59:32.992,,-19,-23,1062
09:59:33.030,,-18,-24,1062
09:59:33.068,,-18,-23,1061
09:59:33.106,,-17,-23,1062
09:59:33.144,,-18,-24,1061
09:59:33.182,,-18,-23,1062
09:59:33.220,,-18,-24,1063
09:59:33.258,,-18,-23,1062
09:59:33.296,,-17,-24,1061
09:59:33.334,,-18,-23,1061
09:59:33.372,,-18,-23,1062
09:59:33.410,,-18,-23,1061
09:59:33.448,,-18,-24,1062
09:59:33.486,,-18,-23,1062
09:59:33.524,,-18,-24,1062
09:59:33.562,,-17,-24,1061
09:59:33.600,,-18,-23,1062
09:59:33.638,,-18,-23,1062
09:59:33.676,,-18,-24,1062
09:59:33.714,,-18,-23,1062
09:59:33.752,,-18,-24,1062
09:59:33.790,,-18,-24,1062
09:59:33.828,,-18,-23,1062
09:59:33.866,,-19,-24,1062
09:59:33.904,,-18,-23,1062
09:59:33.942,,-18,-23,1063
09:59:33.980,,-18,-24,1061
09:59:34.018,,-18,-23,1062
09:59:34.056,,-18,-23,1062
09:59:34.094,,-18,-23,1062
09:59:34.132,,-18,-23,1063
09:59:34.170,,-18,-24,1062
09:59:34.208,,-18,-24,1062
09:59:34.246,,-18,-24,1062
09:59:34.284,,-18,-23,1062
09:59:34.322,,-18,-23,1062
09:59:34.360,,-18,-24,1062
09:59:34.398,,-18,-24,1062
09:59:34.436,,-18,-24,1062
09:59:34.474,,-18,-23,1062
09:59:34.512,,-18,-23,1063
09:59:34.550,,-18,-24,1062
09:59:34.588,,-18,-24,1062
09:59:34.626,,-18,-24,1063
09:59:34.664,,-18,-24,1063
09:59:34.702,,-18,-24,1062
09:59:34.740,,-18,-24,1063
09:59:34.778,,-18,-23,1062
09:59:34.816,,-18,-24,1062
09:59:34.854,,-18,-24,1063
09:59:34.892,,-18,-23,1062
09:59:34.930,,-18,-23,1063
09:59:34.968,,-18,-23,1063
09:59:35.006,,-18,-24,1063
09:59:35.044,,-18,-24,1063
09:59:35.082,,-18,-23,1063
09:59:35.120,,-18,-24,1063
09:59:35.158,,-18,-23,1062
09:59:35.196,,-18,-24,1063
09:59:35.234,,-18,-23,1062
09:59:35.272,,-18,-23,1062
